product_code,review_count,size,comfort,durability,star
DD9293-002,50,50.0,100,,4.5
DD9293-001,50,50.0,100,,4.5
DD9293-400,50,50.0,100,,4.5
DD9293-100,50,50.0,100,,4.5
FB8501-001,2,50.0,100,,3.5
FB8501-100,2,50.0,100,,3.5
FB8501-002,2,50.0,100,,3.5
CT2302-002,172,,,,4.8
CT2302-100,172,,,,4.8
DZ4475-041,103,50.0,100,,4.9
DZ4475-026,103,50.0,100,,4.9
DC3728-014,163,50.0,79,,3.8
DC3728-401,163,50.0,79,,3.8
DC3728-403,163,50.0,79,,3.8
DC3728-001,163,50.0,79,,3.8
DC3728-101,163,50.0,79,,3.8
DC3728-102,163,50.0,79,,3.8
DC3728-404,163,50.0,79,,3.8
DC3728-004,163,50.0,79,,3.8
DC3728-003,163,50.0,79,,3.8
FZ0624-100,1,50.0,100,,5
CU4151-003,19,,,,4.3
CU4151-102,19,,,,4.3
DZ3339-003,1,50.0,100,,4
DZ3339-106,1,50.0,100,,4
DZ3339-600,1,50.0,100,,4
DZ3339-100,1,50.0,100,,4
FQ4112-001,2,50.0,100,,4.5
FQ8080-133,36,50.0,100,,4.2
FB8877-001,5,67.0,100,,4.4
FB8877-200,5,67.0,100,,4.4
FZ0630-010,0,,,,0
DV1307-184,82,,,,4.9
DV1307-100,82,,,,4.9
DV1307-101,82,,,,4.9
DV1307-103,82,,,,4.9
DV1307-107,82,,,,4.9
DD1399-105,135,75.0,100,,4.7
DD1399-300,135,75.0,100,,4.7
FB2207-001,5,50.0,50,,5
FB2207-004,5,50.0,50,,5
FB2207-005,5,50.0,50,,5
FB2207-002,5,50.0,50,,5
FB2207-100,5,50.0,50,,5
FB2207-101,5,50.0,50,,5
DH9636-101,26,50.0,75,,4.9
DH9636-001,26,50.0,75,,4.9
DQ8426-401,435,50.0,84,,4.9
DQ8426-515,435,50.0,84,,4.9
DQ8426-154,435,50.0,84,,4.9
DQ8426-301,435,50.0,84,,4.9
DQ8426-106,435,50.0,84,,4.9
DQ8426-400,435,50.0,84,,4.9
CN8490-002,219,50.0,92,,4.6
CN8490-003,219,50.0,92,,4.6
CN8490-100,219,50.0,92,,4.6
CN8490-101,219,50.0,92,,4.6
DQ8401-001,52,50.0,100,,4.4
DQ8401-103,52,50.0,100,,4.4
DQ8401-061,52,50.0,100,,4.4
FQ8142-133,0,,,,0
BQ6806-100,386,32.0,69,,4.6
BQ6806-002,386,32.0,69,,4.6
CW3411-004,42,,,,4.5
DV5141-105,24,50.0,75,,4.8
DV5141-611,24,50.0,75,,4.8
DV5141-100,24,50.0,75,,4.8
DV5141-102,24,50.0,75,,4.8
DV5141-106,24,50.0,75,,4.8
DV5141-017,24,50.0,75,,4.8
DV5141-401,24,50.0,75,,4.8
DV5141-601,24,50.0,75,,4.8
553558-154,698,50.0,75,,4.8
553558-075,698,50.0,75,,4.8
553558-063,698,50.0,75,,4.8
553558-612,698,50.0,75,,4.8
553558-066,698,50.0,75,,4.8
553558-041,698,50.0,75,,4.8
553558-065,698,50.0,75,,4.8
553558-215,698,50.0,75,,4.8
432997-121,72,67.0,84,,4.6
432997-112,72,67.0,84,,4.6
432997-127,72,67.0,84,,4.6
FJ2253-900,0,,,,
705149-009,19,,,,3.9
705149-015,19,,,,3.9
FV0393-001,9,,,,4.8
FB8894-002,1,,,,5
DO1925-106,103,50.0,100,,4.8
DO1925-160,103,50.0,100,,4.8
DO1925-130,103,50.0,100,,4.8
DO1925-140,103,50.0,100,,4.8
DO1925-100,103,50.0,100,,4.8
DO1925-102,103,50.0,100,,4.8
DO1925-003,103,50.0,100,,4.8
CD7069-041,36,75.0,75,,4.8
CD7069-101,36,75.0,75,,4.8
CD7069-130,36,75.0,75,,4.8
CD7069-116,36,75.0,75,,4.8
FJ0742-081,4,50.0,100,,4.8
DV3908-900,0,,,,
DZ3640-900,0,,,,
DV0833-300,209,50.0,100,,4.8
DV0833-100,209,50.0,100,,4.8
DX9012-005,0,,,,0
DX9012-001,0,,,,0
DX9012-103,0,,,,0
DX9012-006,0,,,,0
DV0788-001,158,50.0,84,,4.8
DV0788-101,158,50.0,84,,4.8
DV0788-002,158,50.0,84,,4.8
FB1396-001,21,,,,4.1
FB1396-006,21,,,,4.1
DJ1196-002,64,25.0,75,,4.4
DJ1196-001,64,25.0,75,,4.4
DJ1196-101,64,25.0,75,,4.4
DJ1196-100,64,25.0,75,,4.4
DZ4353-101,23,50.0,100,,4.8
DZ4353-001,23,50.0,100,,4.8
DZ4353-003,23,50.0,100,,4.8
DZ4353-007,23,50.0,100,,4.8
FB9907-102,14,55.0,85,,4.4
FQ8077-104,2,,,,3.5
FQ8733-010,0,,,,0
DD9284-009,60,,,,4.3
DD9284-100,60,,,,4.3
DD9284-601,60,,,,4.3
DD9284-008,60,,,,4.3
DD9284-001,60,,,,4.3
DD9284-301,60,,,,4.3
DD9284-010,60,,,,4.3
FD9082-103,92,50.0,50,,4.8
FD9082-104,92,50.0,50,,4.8
FD9082-102,92,50.0,50,,4.8
FD9082-100,92,50.0,50,,4.8
FD9082-101,92,50.0,50,,4.8
FV0383-100,5,,,,4
FZ0627-010,0,,,,0
DN3555-001,146,50.0,100,,4.3
DN3555-100,146,50.0,100,,4.3
DN3555-600,146,50.0,100,,4.3
CW7356-400,394,50.0,70,,4.6
554724-093,1000,50.0,80,,4.8
554724-136,1000,50.0,80,,4.8
554724-095,1000,50.0,80,,4.8
DQ9624-100,19,,,,4.8
DQ9624-600,19,,,,4.8
DQ9624-003,19,,,,4.8
DQ9624-001,19,,,,4.8
DM0822-402,78,,,,4.3
DM0822-006,78,,,,4.3
DM0822-101,78,,,,4.3
DM0822-001,78,,,,4.3
DM0822-100,78,,,,4.3
DO5047-411,21,75.0,100,,4.9
DO5047-005,21,75.0,100,,4.9
CT8529-004,342,50.0,100,,4.8
CT8529-600,342,50.0,100,,4.8
DC1460-004,35,50.0,0,,4.4
DC1460-400,35,50.0,0,,4.4
DC1460-006,35,50.0,0,,4.4
DC1460-007,35,50.0,0,,4.4
DC1460-002,35,50.0,0,,4.4
DR2677-002,3,50.0,100,,4.7
DR2677-001,3,50.0,100,,4.7
DR2677-400,3,50.0,100,,4.7
DR2677-100,3,50.0,100,,4.7
DZ3544-200,21,,,,4.5
DZ3544-001,21,,,,4.5
DZ3330-002,0,,,,0
DZ3330-003,0,,,,0
DZ3330-108,0,,,,0
CQ8894-001,5,,,,3.8
CQ8894-010,5,,,,3.8
DV2273-900,0,,,,
FJ4923-008,5,50.0,100,,5
DD0204-001,29,50.0,100,,3.7
DD0204-004,29,50.0,100,,3.7
DD0204-009,29,50.0,100,,3.7
DD0204-008,29,50.0,100,,3.7
FB8892-200,0,,,,0
DV3853-100,254,,,,4.6
DV3853-005,254,,,,4.6
DV3853-004,254,,,,4.6
DV3853-600,254,,,,4.6
DV3853-102,254,,,,4.6
DV3853-002,254,,,,4.6
DV3853-001,254,,,,4.6
DV3853-101,254,,,,4.6
DZ4129-102,25,,,,4.9
DX5575-100,96,0.0,100,,4.4
DX5575-800,96,0.0,100,,4.4
DX5575-001,96,0.0,100,,4.4
DX5575-600,96,0.0,100,,4.4
FB9911-008,16,50.0,75,,4.8
FD6848-001,2,,,,5
DV7775-101,13,,,,4.7
DV7775-300,13,,,,4.7
DV7775-001,13,,,,4.7
FB1276-001,34,50.0,100,,4.3
FB1276-300,34,50.0,100,,4.3
FB1276-002,34,50.0,100,,4.3
FB1276-100,34,50.0,100,,4.3
CN9675-701,324,38.0,75,,4.7
CN9675-014,324,38.0,75,,4.7
CN9675-401,324,38.0,75,,4.7
CN9675-003,324,38.0,75,,4.7
CN9675-600,324,38.0,75,,4.7
CN9675-002,324,38.0,75,,4.7
CN9675-005,324,38.0,75,,4.7
DM1683-101,7,67.0,100,,5
DM1683-006,7,67.0,100,,5
DM1683-200,7,67.0,100,,5
DM1683-003,7,67.0,100,,5
DM1683-001,7,67.0,100,,5
DM1683-030,7,67.0,100,,5
FJ8902-900,0,,,,
FD6815-001,6,50.0,100,,4.3
DV4129-600,212,50.0,100,,4.6
DV4129-001,212,50.0,100,,4.6
DV4129-100,212,50.0,100,,4.6
DV4129-101,212,50.0,100,,4.6
DV4129-601,212,50.0,100,,4.6
FN1187-001,3,75.0,100,,4.7
FN1187-600,3,75.0,100,,4.7
DM0103-110,37,50.0,0,,3.9
DM0103-010,37,50.0,0,,3.9
DM0103-015,37,50.0,0,,3.9
FD6562-100,73,63.0,25,,4.3
FB1309-004,54,,,,4.7
FB1309-001,54,,,,4.7
FB1309-003,54,,,,4.7
DX4332-700,25,,,,4.8
DJ5631-300,11,0.0,50,,4.2
DJ5631-001,11,0.0,50,,4.2
DJ5631-040,11,0.0,50,,4.2
DJ5631-146,11,0.0,50,,4.2
DJ5631-600,11,0.0,50,,4.2
DJ5631-343,11,0.0,50,,4.2
DX9025-101,0,,,,0
FD1162-600,1,,,,4
FD1157-600,0,,,,0
CD4382-400,28,,,,4.9
FD1165-600,0,,,,0
849559-405,162,75.0,34,,3.7
849559-005,162,75.0,34,,3.7
849559-004,162,75.0,34,,3.7
DX4361-002,14,0.0,0,,4.5
DX4361-001,14,0.0,0,,4.5
DX4361-100,14,0.0,0,,4.5
AH8050-100,778,25.0,65,,4.5
AH8050-008,778,25.0,65,,4.5
AH8050-005,778,25.0,65,,4.5
AH8050-024,778,25.0,65,,4.5
AH8050-003,778,25.0,65,,4.5
AH8050-002,778,25.0,65,,4.5
DV0707-400,2,,,,5
DZ3183-100,0,,,,0
DJ5633-300,2,0.0,0,,4
DJ5633-600,2,0.0,0,,4
FN6594-002,0,,,,0
DZ9360-007,3,,,,4
DZ9360-008,3,,,,4
DZ9360-003,3,,,,4
DZ9360-001,3,,,,4
DJ5965-600,1,,,,4
DJ5965-040,1,,,,4
FJ8893-900,0,,,,
921826-018,160,75.0,80,,4.7
921826-007,160,75.0,80,,4.7
921826-109,160,75.0,80,,4.7
921826-405,160,75.0,80,,4.7
921826-202,160,75.0,80,,4.7
921826-101,160,75.0,80,,4.7
921826-001,160,75.0,80,,4.7
921826-015,160,75.0,80,,4.7
921826-020,160,75.0,80,,4.7
CU9307-160,129,,,,4.8
CU9307-004,129,,,,4.8
414571-171,230,50.0,84,,4.8
414571-160,230,50.0,84,,4.8
DO7625-002,30,,,,4.3
DO7625-300,30,,,,4.3
DJ5963-146,23,,,,4.8
DJ5963-040,23,,,,4.8
DJ5963-600,23,,,,4.8
FQ3389-001,0,,,,0
FQ3389-010,0,,,,0
FQ3389-002,0,,,,0
FQ3389-501,0,,,,0
FQ3389-103,0,,,,0
FQ3389-600,0,,,,0
DO7424-900,0,,,,
DX5389-900,0,,,,
DM1182-991,0,,,,
314350-998,0,,,,
FN6746-900,0,,,,
FN6746-903,0,,,,
FN6746-904,0,,,,
FN6746-905,0,,,,
FN6746-902,0,,,,
FN6750-900,0,,,,
DZ3637-900,0,,,,
DV3892-900,0,,,,
DX5257-900,0,,,,
DM9537-103,14,,,,4.1
DM9537-101,14,,,,4.1
DM9537-105,14,,,,4.1
DM9537-104,14,,,,4.1
DM9537-001,14,,,,4.1
DH3162-001,31,50.0,84,,4.3
DH3162-100,31,50.0,84,,4.3
DH3162-101,31,50.0,84,,4.3
DR5540-002,25,17.0,67,,4.4
DR5540-013,25,17.0,67,,4.4
DR5540-104,25,17.0,67,,4.4
DR5540-005,25,17.0,67,,4.4
DR5540-102,25,17.0,67,,4.4
FB2067-001,23,,,,4.5
FB2067-002,23,,,,4.5
DM0829-301,123,50.0,100,,4.5
DM0829-005,123,50.0,100,,4.5
DM0829-012,123,50.0,100,,4.5
DM0829-008,123,50.0,100,,4.5
DM0829-102,123,50.0,100,,4.5
DM0829-010,123,50.0,100,,4.5
DM0829-001,123,50.0,100,,4.5
AR0465-100,0,,,,0
FD3365-339,0,,,,0
FD0736-101,10,,,,4.9
DX5261-902,0,,,,
DX5262-901,0,,,,
DX5262-700,0,,,,
DX5259-904,0,,,,
FQ7148-900,0,,,,
DA7245-011,216,50.0,100,,4.5
DA7245-401,216,50.0,100,,4.5
DV7480-600,144,,,,4.6
DV7480-001,144,,,,4.6
DD1579-001,22,100.0,100,,4
DD1579-105,22,100.0,100,,4
DD1579-301,22,100.0,100,,4
FN7482-100,0,,,,0
DJ7554-600,2,75.0,100,,5
DJ7554-102,2,75.0,100,,5
DJ7554-300,2,75.0,100,,5
DJ7554-601,2,75.0,100,,5
DJ7554-007,2,75.0,100,,5
AQ1773-001,3,,,,4.7
FV4569-001,0,,,,0
FV4569-200,0,,,,0
HF0795-100,0,,,,
HF0795-101,0,,,,
HF0795-601,0,,,,
HF0795-001,0,,,,
HF0795-400,0,,,,
HF0795-600,0,,,,
DX3666-003,7,,,,4.7
DX3666-101,7,,,,4.7
DX3666-100,7,,,,4.7
DX3666-005,7,,,,4.7
DX3666-004,7,,,,4.7
DX3666-002,7,,,,4.7
DX0127-100,0,,,,0
DV3892-900,0,,,,
DZ3637-900,0,,,,
FJ4036-900,0,,,,
FB2382-900,0,,,,
FJ1683-100,6,50.0,100,,4.7
DD9486-040,2,,,,4.5
DD9486-010,2,,,,4.5
DD9486-446,2,,,,4.5
DJ6258-001,26,,,,4.3
DJ6258-003,26,,,,4.3
DJ6258-100,26,,,,4.3
FD9222-180,52,,,,4.9
DV3949-004,140,50.0,100,,4.8
DV3949-001,140,50.0,100,,4.8
DV3949-600,140,50.0,100,,4.8
DV3949-100,140,50.0,100,,4.8
CW7635-991,0,,,,
DZ7534-002,3,50.0,67,,2
DZ7534-300,3,50.0,67,,2
DZ7534-600,3,50.0,67,,2
DZ7534-301,3,50.0,67,,2
DZ7534-001,3,50.0,67,,2
DZ7534-100,3,50.0,67,,2
DZ7534-003,3,50.0,67,,2
DV2916-301,2,50.0,100,,4
DV2916-003,2,50.0,100,,4
DV2916-002,2,50.0,100,,4
DV2916-401,2,50.0,100,,4
DV8405-101,1,,,,5
DV8405-100,1,,,,5
DV8405-102,1,,,,5
DV8405-003,1,,,,5
DV8405-001,1,,,,5
CK2944-101,55,,,,4.5
CK2944-002,55,,,,4.5
DV4337-300,5,50.0,100,,4.2
DV4337-040,5,50.0,100,,4.2
DV4337-100,5,50.0,100,,4.2
DJ5590-103,2,,,,4.5
DC7695-002,19,50.0,100,,4.9
DC7695-003,19,50.0,100,,4.9
DC7695-100,19,50.0,100,,4.9
FB2237-400,0,,,,0
FB2237-101,0,,,,0
FB2237-100,0,,,,0
FB2237-001,0,,,,0
DM0886-200,3,,,,3
DM0886-001,3,,,,3
DJ6566-001,59,50.0,100,,4.2
DJ6566-103,59,50.0,100,,4.2
DJ6566-601,59,50.0,100,,4.2
DJ6566-401,59,50.0,100,,4.2
DJ5968-040,1,,,,5
DJ5968-001,1,,,,5
FJ0329-100,254,,,,4.6
BQ4639-202,168,63.0,100,,4.8
BQ4639-103,168,63.0,100,,4.8
BQ4639-104,168,63.0,100,,4.8
BQ4639-019,168,63.0,100,,4.8
BQ4639-001,168,63.0,100,,4.8
BQ4639-003,168,63.0,100,,4.8
BQ4639-012,168,63.0,100,,4.8
BQ4639-002,168,63.0,100,,4.8
BQ4639-201,168,63.0,100,,4.8
DV4345-100,4,,,,2.3
DV4345-040,4,,,,2.3
FN1139-001,3,,,,4.3
DX5266-902,0,,,,
DX5263-601,0,,,,
FJ8890-905,0,,,,
FJ8890-900,0,,,,
DV4022-005,99,50.0,100,,4.4
DV4022-006,99,50.0,100,,4.4
DV4022-008,99,50.0,100,,4.4
DV4022-002,99,50.0,100,,4.4
DV4022-001,99,50.0,100,,4.4
DV4022-101,99,50.0,100,,4.4
DV4022-007,99,50.0,100,,4.4
DV4022-102,99,50.0,100,,4.4
DV4022-003,99,50.0,100,,4.4
DM1106-002,24,50.0,100,,3.7
DM1106-001,24,50.0,100,,3.7
DV7721-002,1,,,,4
DV7721-100,1,,,,4
FD9081-001,3,,,,4.7
DM4044-400,37,25.0,50,,4.6
DM4044-102,37,25.0,50,,4.6
DM4044-100,37,25.0,50,,4.6
FB8886-001,1,,,,5
DZ3306-002,28,50.0,100,,4.8
DZ3306-100,28,50.0,100,,4.8
DZ3306-300,28,50.0,100,,4.8
DZ3306-600,28,50.0,100,,4.8
DZ3306-200,28,50.0,100,,4.8
FD3598-001,8,,,,4.1
FD3598-002,8,,,,4.1
DR8884-101,138,,,,4.8
DR8884-001,138,,,,4.8
396688_02,,,,,
378790_01,,,,,
378790_02,,,,,
378790_01,,,,,
378790_02,,,,,
393237_01,,,,,
397116_01,,,,,
379351_02,,,,,
379351_04,,,,,
379351_02,,,,,
379351_04,,,,,
378818_01,,,,,
393152_01,,,,,
393152_03,,,,,
393152_01,,,,,
393152_03,,,,,
373117_01,,,,,
373117_02,,,,,
373117_66,,,,,
393088_01,,,,,
307951_01,,,,,
307951_02,,,,,
307951_01,,,,,
307951_02,,,,,
396024_01,,,,,
395796_01,,,,,
108127_01,,,,,
108127_02,,,,,
108127_03,,,,,
389110_01,,,,,
389110_03,,,,,
389110_04,,,,,
389110_06,,,,,
393714_01,,,,,
394491_01,,,,,
307195_03,,,,,
307195_04,,,,,
393361_01,,,,,
378799_01,,,,,
378799_02,,,,,
378799_04,,,,,
378811_01,,,,,
378811_02,,,,,
306865_04,,,,,
398812_02,,,,,
398812_03,,,,,
398811_02,,,,,
398811_03,,,,,
398812_02,,,,,
398812_03,,,,,
398811_02,,,,,
398811_03,,,,,
310620_01,,,,,
379652_01,,,,,
310740_01,,,,,
310740_02,,,,,
310740_03,,,,,
310740_01,,,,,
310740_02,,,,,
310740_03,,,,,
398101_01,,,,,
398101_02,,,,,
398101_03,,,,,
310768_01,,,,,
310768_02,,,,,
310768_03,,,,,
310768_01,,,,,
310768_02,,,,,
310768_03,,,,,
310740_01,,,,,
310740_02,,,,,
310740_03,,,,,
310741_01,,,,,
310741_02,,,,,
310741_03,,,,,
398101_01,,,,,
398101_02,,,,,
398101_03,,,,,
398101_01,,,,,
398101_02,,,,,
398101_03,,,,,
310760_01,,,,,
310760_02,,,,,
310760_03,,,,,
310741_01,,,,,
310741_02,,,,,
310741_03,,,,,
310768_01,,,,,
310768_02,,,,,
310768_03,,,,,
310753_02,,,,,
310753_03,,,,,
310741_01,,,,,
310741_02,,,,,
310741_03,,,,,
310753_02,,,,,
310753_03,,,,,
310754_01,,,,,
310754_02,,,,,
310754_03,,,,,
310756_01,,,,,
310756_02,,,,,
310756_03,,,,,
310754_01,,,,,
310754_02,,,,,
310754_03,,,,,
310756_01,,,,,
310756_02,,,,,
310756_03,,,,,
310756_01,,,,,
310756_02,,,,,
310756_03,,,,,
310760_01,,,,,
310760_02,,,,,
310760_03,,,,,
310754_01,,,,,
310754_02,,,,,
310754_03,,,,,
310760_01,,,,,
310760_02,,,,,
310760_03,,,,,
310761_01,,,,,
310761_02,,,,,
310761_03,,,,,
310761_01,,,,,
310761_02,,,,,
310761_03,,,,,
398540_01,,,,,
398540_02,,,,,
398540_03,,,,,
398540_01,,,,,
398540_02,,,,,
398540_03,,,,,
398540_01,,,,,
398540_02,,,,,
398540_03,,,,,
310764_01,,,,,
310764_02,,,,,
310764_03,,,,,
310764_01,,,,,
310764_02,,,,,
310764_03,,,,,
310764_01,,,,,
310764_02,,,,,
310764_03,,,,,
310761_01,,,,,
310761_02,,,,,
310761_03,,,,,
310583_01,,,,,
310583_02,,,,,
310583_03,,,,,
395840_01,,,,,
395840_03,,,,,
310420_02,,,,,
310420_03,,,,,
310423_01,,,,,
310423_02,,,,,
310423_03,,,,,
107806_01,,,,,
107806_02,,,,,
107806_03,,,,,
107806_01,,,,,
107806_02,,,,,
107806_03,,,,,
310423_01,,,,,
310423_02,,,,,
310423_03,,,,,
310581_01,,,,,
310581_02,,,,,
395828_01,,,,,
395828_02,,,,,
395828_03,,,,,
395828_01,,,,,
395828_02,,,,,
395828_03,,,,,
107806_01,,,,,
107806_02,,,,,
107806_03,,,,,
310424_01,,,,,
310424_03,,,,,
310425_01,,,,,
310425_02,,,,,
310425_03,,,,,
395828_01,,,,,
395828_02,,,,,
395828_03,,,,,
393397_01,,,,,
107807_01,,,,,
107807_02,,,,,
107807_03,,,,,
310424_01,,,,,
310424_03,,,,,
396129_01,,,,,
396129_02,,,,,
396129_01,,,,,
396129_02,,,,,
310423_01,,,,,
310423_02,,,,,
310423_03,,,,,
385862_04,,,,,
310422_01,,,,,
310422_02,,,,,
310425_01,,,,,
310425_02,,,,,
310425_03,,,,,
310422_01,,,,,
310422_02,,,,,
107807_01,,,,,
107807_02,,,,,
107807_03,,,,,
310581_01,,,,,
310581_02,,,,,
310420_02,,,,,
310420_03,,,,,
106669_03,,,,,
106669_04,,,,,
106669_05,,,,,
106669_06,,,,,
106669_07,,,,,
106669_08,,,,,
106668_03,,,,,
106668_05,,,,,
106668_06,,,,,
106668_07,,,,,
106668_08,,,,,
107807_01,,,,,
107807_02,,,,,
107807_03,,,,,
106713_03,,,,,
106713_04,,,,,
106713_06,,,,,
106669_03,,,,,
106669_04,,,,,
106669_05,,,,,
106669_06,,,,,
106669_07,,,,,
106669_08,,,,,
106668_03,,,,,
106668_05,,,,,
106668_06,,,,,
106668_07,,,,,
106668_08,,,,,
106789_02,,,,,
106789_03,,,,,
106789_04,,,,,
106789_05,,,,,
106789_06,,,,,
106789_07,,,,,
106789_08,,,,,
106789_09,,,,,
107842_01,,,,,
398352_01,,,,,
398352_02,,,,,
379574_02,,,,,
380080_01,,,,,
309701_01,,,,,
107723_02,,,,,
377748_07,,,,,
106789_02,,,,,
106789_03,,,,,
106789_04,,,,,
106789_05,,,,,
106789_06,,,,,
106789_07,,,,,
106789_08,,,,,
106789_09,,,,,
398352_01,,,,,
398352_02,,,,,
195141_04,,,,,
195141_05,,,,,
394227_01,,,,,
394227_02,,,,,
389275_01,,,,,
389275_06,,,,,
389275_11,,,,,
389275_15,,,,,
379476_03,,,,,
379476_07,,,,,
379476_03,,,,,
379476_07,,,,,
395768_01,,,,,
377028_01,,,,,
377028_02,,,,,
377028_03,,,,,
377028_05,,,,,
377028_06,,,,,
377028_07,,,,,
377028_08,,,,,
377028_10,,,,,
377028_17,,,,,
377028_18,,,,,
377028_19,,,,,
377028_20,,,,,
377028_23,,,,,
377028_27,,,,,
377028_28,,,,,
391925_04,,,,,
391925_05,,,,,
392725_01,,,,,
392725_02,,,,,
392725_06,,,,,
392725_16,,,,,
392725_18,,,,,
392725_22,,,,,
107299_01,,,,,
107299_02,,,,,
107299_04,,,,,
107299_05,,,,,
107299_06,,,,,
390776_10,,,,,
390776_21,,,,,
390776_22,,,,,
390776_10,,,,,
390776_21,,,,,
390776_22,,,,,
376670_03,,,,,
396464_01,,,,,
396464_02,,,,,
385669_01,,,,,
385669_02,,,,,
385669_03,,,,,
385669_08,,,,,
377036_04,,,,,
377036_05,,,,,
377036_08,,,,,
377036_09,,,,,
377036_14,,,,,
397549_01,,,,,
378209_01,,,,,
378209_02,,,,,
378209_04,,,,,
378209_06,,,,,
378209_07,,,,,
378209_09,,,,,
378209_10,,,,,
378209_11,,,,,
377028_01,,,,,
377028_02,,,,,
377028_03,,,,,
377028_05,,,,,
377028_06,,,,,
377028_07,,,,,
377028_08,,,,,
377028_10,,,,,
377028_17,,,,,
377028_18,,,,,
377028_19,,,,,
377028_20,,,,,
377028_23,,,,,
377028_27,,,,,
377028_28,,,,,
377729_01,,,,,
377729_02,,,,,
394227_01,,,,,
394227_02,,,,,
383011_06,,,,,
383011_07,,,,,
107299_01,,,,,
107299_02,,,,,
107299_04,,,,,
107299_05,,,,,
107299_06,,,,,
387599_01,,,,,
387599_03,,,,,
387599_04,,,,,
387599_06,,,,,
387599_09,,,,,
310425_01,,,,,
310425_02,,,,,
310425_03,,,,,
377028_01,,,,,
377028_02,,,,,
377028_03,,,,,
377028_05,,,,,
377028_06,,,,,
377028_07,,,,,
377028_08,,,,,
377028_10,,,,,
377028_17,,,,,
377028_18,,,,,
377028_19,,,,,
377028_20,,,,,
377028_23,,,,,
377028_27,,,,,
377028_28,,,,,
377036_04,,,,,
377036_05,,,,,
377036_08,,,,,
377036_09,,,,,
377036_14,,,,,
396464_01,,,,,
396464_02,,,,,
195141_04,,,,,
195141_05,,,,,
383011_06,,,,,
383011_07,,,,,
377729_01,,,,,
377729_02,,,,,
376167_01,,,,,
376167_11,,,,,
389267_05,,,,,
389267_14,,,,,
393158_01,,,,,
396403_01,,,,,
396403_02,,,,,
396403_03,,,,,
396403_01,,,,,
396403_02,,,,,
396403_03,,,,,
396403_01,,,,,
396403_02,,,,,
396403_03,,,,,
379235_01,,,,,
107566_03,,,,,
307998_01,,,,,
307817_01,,,,,
396463_02,,,,,
396463_05,,,,,
396463_07,,,,,
396463_02,,,,,
396463_05,,,,,
396463_07,,,,,
394647_01,,,,,
386329_06,,,,,
386329_07,,,,,
396463_02,,,,,
396463_05,,,,,
396463_07,,,,,
386329_06,,,,,
386329_07,,,,,
378821_01,,,,,
392862_01,,,,,
379291_01,,,,,
394189_01,,,,,
394189_02,,,,,
391851_01,,,,,
391851_02,,,,,
391851_03,,,,,
394623_01,,,,,
394623_02,,,,,
394623_03,,,,,
391851_01,,,,,
391851_02,,,,,
391851_03,,,,,
107423_02,,,,,
107423_03,,,,,
107423_04,,,,,
107377_02,,,,,
107377_04,,,,,
107311_01,,,,,
107311_03,,,,,
107311_04,,,,,
107563_01,,,,,
107563_04,,,,,
107563_05,,,,,
107563_01,,,,,
107563_04,,,,,
107563_05,,,,,
107355_01,,,,,
107355_03,,,,,
107355_04,,,,,
379350_01,,,,,
379350_05,,,,,
391567_01,,,,,
390085_01,,,,,
310583_01,,,,,
310583_02,,,,,
310583_03,,,,,
394649_01,,,,,
394649_02,,,,,
394649_03,,,,,
310772_01,,,,,
310772_02,,,,,
310772_01,,,,,
310772_02,,,,,
394649_01,,,,,
394649_02,,,,,
394649_03,,,,,
395840_01,,,,,
395840_03,,,,,
397694_01,,,,,
397694_02,,,,,
397694_04,,,,,
395229_01,,,,,
395229_02,,,,,
395229_04,,,,,
395229_05,,,,,
307793_01,,,,,
307793_02,,,,,
307793_03,,,,,
307793_04,,,,,
307793_01,,,,,
307793_02,,,,,
307793_03,,,,,
307793_04,,,,,
378813_01,,,,,
378813_02,,,,,
378813_05,,,,,
378813_07,,,,,
378813_08,,,,,
378813_11,,,,,
378813_13,,,,,
378813_14,,,,,
378813_01,,,,,
378813_02,,,,,
378813_05,,,,,
378813_07,,,,,
378813_08,,,,,
378813_11,,,,,
378813_13,,,,,
378813_14,,,,,
379535_02,,,,,
379535_04,,,,,
379535_06,,,,,
379535_08,,,,,
379594_03,,,,,
379535_02,,,,,
379535_04,,,,,
379535_06,,,,,
379535_08,,,,,
394933_01,,,,,
394933_07,,,,,
394933_16,,,,,
396425_01,,,,,
396425_02,,,,,
394933_01,,,,,
394933_07,,,,,
394933_16,,,,,
395340_01,,,,,
396425_01,,,,,
396425_02,,,,,
392725_01,,,,,
392725_02,,,,,
392725_06,,,,,
392725_16,,,,,
392725_18,,,,,
392725_22,,,,,
392725_01,,,,,
392725_02,,,,,
392725_06,,,,,
392725_16,,,,,
392725_18,,,,,
392725_22,,,,,
397123_02,,,,,
394649_01,,,,,
394649_02,,,,,
394649_03,,,,,
396711_01,,,,,
310583_01,,,,,
310583_02,,,,,
310583_03,,,,,
395907_01,,,,,
395907_03,,,,,
395907_06,,,,,
395875_02,,,,,
395875_04,,,,,
397377_02,,,,,
395907_01,,,,,
395907_03,,,,,
395907_06,,,,,
395875_02,,,,,
395875_04,,,,,
378813_01,,,,,
378813_02,,,,,
378813_05,,,,,
378813_07,,,,,
378813_08,,,,,
378813_11,,,,,
378813_13,,,,,
378813_14,,,,,
378813_01,,,,,
378813_02,,,,,
378813_05,,,,,
378813_07,,,,,
378813_08,,,,,
