shoe_name,category,color_count,original_price,product_code
Dynamite Slip-On women's Sneakers,women,2,"2,109",392815_01
Dynamite Slip-On women's Sneakers,women,2,"2,109",392815_02
Adelina women's Ballerina Shoes,women,2,"1,719",395002_05
Adelina women's Ballerina Shoes,women,2,"1,719",395002_06
Flaira Softride Sporty women's Slip-On Shoes,women,1,"2,249",394923_02
Better Foam Prowl Slip Molt Metal women's Trainers,women,1,"2,879",378754_01
SOFTRIDE Sophia 2 Lux Slip-On women's Shoes,women,1,"3,049",378788_02
Better Foam women's Sneakers,women,2,"3,599",379071_01
Better Foam women's Sneakers,women,2,"3,599",379071_02
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,699",376542_13
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,819",376542_14
Better Foam Prowl Slip-On women's Running Shoes,women,4,"3,599",376542_16
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,999",376542_17
SOFTRIDE Sophia Slip-On Safari women's Running Shoes,women,1,"3,299",376960_01
Comfort Slipon V2 women's Sneakers,women,2,"2,249",386914_01
Comfort Slipon V2 women's Sneakers,women,2,"2,249",386914_02
Softride Sophia 2 Slip-On Metal women's Walking Shoes,women,2,"3,899",378789_01
Softride Sophia 2 Slip-On Metal women's Walking Shoes,women,2,"3,899",378789_02
Comfort Slipon V2 women's Sneakers,women,2,"2,249",386914_01
Comfort Slipon V2 women's Sneakers,women,2,"2,249",386914_02
Remedie Slip-On women's Running Shoes,women,2,"2,999",377038_01
Remedie Slip-On women's Running Shoes,women,2,"3,299",377038_02
Remedie Slip-On women's Running Shoes,women,2,"2,999",377038_01
Remedie Slip-On women's Running Shoes,women,2,"3,299",377038_02
Softride Sophia 2 women's Slip-On Shoes,women,2,"3,299",378787_02
Softride Sophia 2 women's Slip-On Shoes,women,2,"3,299",378787_03
Softride Sophia 2 Slip-On Metal women's Walking Shoes,women,2,"3,899",378789_01
Softride Sophia 2 Slip-On Metal women's Walking Shoes,women,2,"3,899",378789_02
Softride Pro Echo Slip Metal women's Running Shoes,women,2,"4,499",378782_01
Softride Pro Echo Slip Metal women's Running Shoes,women,2,"4,119",378782_02
SOFTRIDE Sophia 2 Lux Slip-On women's Shoes,women,1,"3,049",378788_02
Softride Pro Echo Slip Metal women's Running Shoes,women,2,"4,499",378782_01
Softride Pro Echo Slip Metal women's Running Shoes,women,2,"4,119",378782_02
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,699",376542_13
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,819",376542_14
Better Foam Prowl Slip-On women's Running Shoes,women,4,"3,599",376542_16
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,999",376542_17
Better Foam women's Sneakers,women,2,"3,599",379071_01
Better Foam women's Sneakers,women,2,"3,599",379071_02
Softride Sophia 2 women's Slip-On Shoes,women,2,"3,299",378787_02
Softride Sophia 2 women's Slip-On Shoes,women,2,"3,299",378787_03
Remedie Slip-On women's Running Shoes,women,2,"2,999",377038_01
Remedie Slip-On women's Running Shoes,women,2,"3,299",377038_02
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,699",376542_13
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,819",376542_14
Better Foam Prowl Slip-On women's Running Shoes,women,4,"3,599",376542_16
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,999",376542_17
Adelina Space Metallics women's Ballerinas,women,1,"2,199",389294_02
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,699",376542_13
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,819",376542_14
Better Foam Prowl Slip-On women's Running Shoes,women,4,"3,599",376542_16
Better Foam Prowl Slip-On women's Running Shoes,women,4,"2,999",376542_17
Jako Slipon women's Sneakers,women,1,"2,319",381386_05
SOFTRIDE Sophia women's Slip-On Walking Shoes,women,1,"3,599",195161_16
Prowl women's Slip-On Training Shoes,women,1,"2,199",193078_01
PUMA Vega women's Ballet Shoes,women,2,"1,949",364886_01
PUMA Vega women's Ballet Shoes,women,2,"1,949",364886_02
PUMA Vega women's Ballet Shoes,women,2,"1,949",364886_01
PUMA Vega women's Ballet Shoes,women,2,"1,949",364886_02
SOFTRIDE Ruby Luxe Elektro women's Running Shoes,women,1,"3,499",378296_02
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_01
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_04
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_09
PWR XX Nitro women's Training Shoes,women,5,0,376969_12
PWR XX Nitro women's Training Shoes,women,5,"8,999",376969_14
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_01
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_02
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_03
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_01
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_02
KING ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107565_03
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"10,799",107507_01
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_03
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_04
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_01
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_03
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_04
ULTRA MATCH FG/AG women's Football Boots,women,2,"6,999",107523_01
ULTRA MATCH FG/AG women's Football Boots,women,2,"5,599",107523_03
Magnify NITRO 2 women's Running Shoes,women,2,"14,999",377540_01
Magnify NITRO 2 women's Running Shoes,women,2,"11,999",377540_05
Racer V1 women's Sneakers,women,1,"1,749",393551_01
Agile Trip women's Sneakers,women,2,"2,099",385106_02
Agile Trip women's Sneakers,women,2,"1,919",385106_03
Agile Trip women's Sneakers,women,2,"2,099",385106_02
Agile Trip women's Sneakers,women,2,"1,919",385106_03
Run XX NITRO 2 women's Running Shoes,women,2,"8,799",378482_01
Run XX NITRO 2 women's Running Shoes,women,2,"8,799",378482_02
Run XX Nitro women's Running Shoes,women,3,"6,999",376171_07
Run XX Nitro women's Running Shoes,women,3,"9,349",376171_13
Run XX Nitro women's Running Shoes,women,3,"9,349",376171_14
Run XX Nitro women's Running Shoes,women,3,"6,999",376171_07
Run XX Nitro women's Running Shoes,women,3,"9,349",376171_13
Run XX Nitro women's Running Shoes,women,3,"9,349",376171_14
ForeverRun NITRO WTR women's Running Shoes,women,1,"13,599",378473_01
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"10,799",107507_01
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_03
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_04
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_01
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_03
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_04
FUTURE MATCH FG/AG women's Football Boots,women,1,"6,399",107371_03
Softride Pro Molten Metal women's Running Shoes,women,2,"6,399",378852_01
Softride Pro Molten Metal women's Running Shoes,women,2,"6,399",378852_02
PWR NITRO SQD women's Training Shoes,women,2,"11,999",378688_01
PWR NITRO SQD women's Training Shoes,women,2,"7,199",378688_02
Softride Pro Molten Metal women's Running Shoes,women,2,"6,399",378852_01
Softride Pro Molten Metal women's Running Shoes,women,2,"6,399",378852_02
Scend Pro women's Running Shoes,women,1,"4,199",379657_06
PWRFrame TR 2 women's Training Shoes,women,2,"4,799",378792_01
PWRFrame TR 2 women's Training Shoes,women,2,"4,799",378792_02
PWRFrame TR 2 women's Training Shoes,women,2,"4,799",378792_01
PWRFrame TR 2 women's Training Shoes,women,2,"4,799",378792_02
Deviate NITRO 2 WTRepel women's Trail Running Shoes,women,1,"13,599",379135_02
Reflect Lite Molten Metal women's Running Shoes,women,2,"5,999",379070_01
Reflect Lite Molten Metal women's Running Shoes,women,2,"5,999",379070_02
Reflect Lite Molten Metal women's Running Shoes,women,2,"5,999",379070_01
Reflect Lite Molten Metal women's Running Shoes,women,2,"5,999",379070_02
Better Foam Prowl Alt Molt Metal women's Running Shoes,women,1,"3,119",378786_01
SOFTRIDE Remi women's Running Shoes,women,2,"3,119",378846_03
SOFTRIDE Remi women's Running Shoes,women,2,"2,819",378846_04
SOFTRIDE Ruby Better women's Running Shoes,women,2,"3,499",377311_03
SOFTRIDE Ruby Better women's Running Shoes,women,2,"3,499",377311_04
X-Cell Action Molten Metal women's Running Shoes,women,2,"4,499",378804_01
X-Cell Action Molten Metal women's Running Shoes,women,2,"4,499",378804_02
Deviate NITRO 2 'Marathon Series' women's Running Shoes,women,1,"13,599",378684_01
X-Cell Action Molten Metal women's Running Shoes,women,2,"4,499",378804_01
X-Cell Action Molten Metal women's Running Shoes,women,2,"4,499",378804_02
PWR NITRO SQD women's Training Shoes,women,2,"11,999",378688_01
PWR NITRO SQD women's Training Shoes,women,2,"7,199",378688_02
SOFTRIDE Pro women's Running Shoes,women,2,"4,799",377045_10
SOFTRIDE Pro women's Running Shoes,women,2,"4,799",377045_11
SOFTRIDE Remi Molten Metal women's Running Shoes,women,1,"3,119",378848_01
SOFTRIDE Sophia 2 Marbleized women's Running Shoes,women,2,"3,049",378712_01
SOFTRIDE Sophia 2 Marbleized women's Running Shoes,women,2,"3,049",378712_02
SOFTRIDE Sophia 2 Marbleized women's Running Shoes,women,2,"3,049",378712_01
SOFTRIDE Sophia 2 Marbleized women's Running Shoes,women,2,"3,049",378712_02
SOFTRIDE Pro women's Running Shoes,women,2,"4,799",377045_10
SOFTRIDE Pro women's Running Shoes,women,2,"4,799",377045_11
Explore NITRO women's Hiking Shoes,women,1,"8,799",377855_08
PUMA x lemlem Velocity NITRO 2 women's Running Shoes,women,1,"11,199",379115_01
PUMA x lemlem NITRO Luxe women's Training Shoes,women,1,"7,999",379040_01
PWRFrame TR 2 women's Training Shoes,women,1,"4,399",378793_01
Disperse XT 3 women's Training Shoes,women,1,"2,859",378814_02
PUMA x FIRST MILE Velocity NITRO 2 women's Running Shoes,women,1,"10,399",379114_01
Fast-Trac NITRO GORE-TEX® women's Trail Running Shoes,women,1,"10,399",377063_04
Flyer Runner Engineered Knit women's Shoes,women,2,"2,469",379994_01
Flyer Runner Engineered Knit women's Shoes,women,2,"2,469",379994_02
Flyer Runner Engineered Knit women's Shoes,women,2,"2,469",379994_01
Flyer Runner Engineered Knit women's Shoes,women,2,"2,469",379994_02
Crafty women's Sneakers,women,2,"2,119",390143_01
Crafty women's Sneakers,women,2,"1,999",390143_02
Game women's Sneakers,women,3,"2,019",387392_01
Game women's Sneakers,women,3,"2,019",387392_02
Game women's Sneakers,women,3,"2,019",387392_03
Crafty women's Sneakers,women,2,"2,119",390143_01
Crafty women's Sneakers,women,2,"1,999",390143_02
Camo women's Sneakers,women,3,"2,019",381168_04
Camo women's Sneakers,women,3,"2,159",381168_05
Camo women's Sneakers,women,3,"2,019",381168_06
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,299",376194_01
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,299",376194_04
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,599",376194_05
Softride Sophia 2 Better women's Running Shoes,women,2,"3,599",378773_01
Softride Sophia 2 Better women's Running Shoes,women,2,"3,599",378773_02
ForeverRun NITRO women's Running Shoes,women,4,"8,399",377758_01
ForeverRun NITRO women's Running Shoes,women,4,"9,599",377758_02
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_08
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_09
Fuse 2.0 women's Training Shoes,women,2,"5,399",378823_01
Fuse 2.0 women's Training Shoes,women,2,"5,399",378823_02
SOFTRIDE Sophia 2 Premium women's Running Shoes,women,2,"3,249",378710_02
SOFTRIDE Sophia 2 Premium women's Running Shoes,women,2,"3,249",378710_03
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_03
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_07
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_09
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_03
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_07
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_09
Fuse 2.0 women's Training Shoes,women,2,"5,399",378823_01
Fuse 2.0 women's Training Shoes,women,2,"5,399",378823_02
Fuse 2.0 women's Training Shoes,women,6,"4,399",376169_02
Fuse 2.0 women's Training Shoes,women,6,"4,799",376169_05
Fuse 2.0 women's Training Shoes,women,6,"5,219",376169_06
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_09
Fuse 2.0 women's Training Shoes,women,6,"4,499",376169_10
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_12
Game women's Sneakers,women,3,"2,019",387392_01
Game women's Sneakers,women,3,"2,019",387392_02
Game women's Sneakers,women,3,"2,019",387392_03
Enzo 2 Metal women's Running Shoes,women,2,"2,579",193257_01
Enzo 2 Metal women's Running Shoes,women,2,"3,019",193257_03
Bruten women's Sneakers,women,1,"1,999",381385_02
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"10,799",107507_01
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_03
ULTRA ULTIMATE FG/AG women's Football Boots,women,3,"11,399",107507_04
Camo women's Sneakers,women,3,"2,019",381168_04
Camo women's Sneakers,women,3,"2,159",381168_05
Camo women's Sneakers,women,3,"2,019",381168_06
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_01
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_03
FUTURE ULTIMATE FG/AG women's Football Boots,women,3,"11,999",107356_04
ForeverRun NITRO women's Running Shoes,women,4,"8,399",377758_01
ForeverRun NITRO women's Running Shoes,women,4,"9,599",377758_02
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_08
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_09
Electrify NITRO 3 Knit women's Running Shoes,women,2,"9,999",379085_02
Electrify NITRO 3 Knit women's Running Shoes,women,2,"7,999",379085_03
Electrify NITRO 3 women's Running Shoes,women,2,"7,199",378456_03
Electrify NITRO 3 women's Running Shoes,women,2,"7,199",378456_07
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_01
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_04
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_09
PWR XX Nitro women's Training Shoes,women,5,0,376969_12
PWR XX Nitro women's Training Shoes,women,5,"8,999",376969_14
Deviate NITRO 2 women's Running Shoes,women,7,"8,999",376855_04
Deviate NITRO 2 women's Running Shoes,women,7,"11,999",376855_06
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_10
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_11
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_17
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_20
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_22
Enlighten Strap women's Training Shoes,women,1,"4,119",377674_02
Magnify Nitro Knit women's Running Shoes,women,1,"11,999",376908_01
Fast-Trac Apex NITRO women's Running Shoes,women,1,"10,399",378551_04
Electrify NITRO 3 women's Running Shoes,women,2,"7,199",378456_03
Electrify NITRO 3 women's Running Shoes,women,2,"7,199",378456_07
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_07
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_09
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_19
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_20
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_21
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_01
Liberate Nitro 2 women's Running Shoes,women,4,"6,599",377316_04
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_07
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_08
ForeverRun NITRO women's Running Shoes,women,4,"8,399",377758_01
ForeverRun NITRO women's Running Shoes,women,4,"9,599",377758_02
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_08
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_09
Voyage NITRO 3 women's Running Shoes,women,2,"10,399",377746_03
Voyage NITRO 3 women's Running Shoes,women,2,"10,399",377746_04
Deviate NITRO 2 women's Running Shoes,women,7,"8,999",376855_04
Deviate NITRO 2 women's Running Shoes,women,7,"11,999",376855_06
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_10
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_11
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_17
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_20
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_22
Deviate NITRO 2 women's Running Shoes,women,7,"8,999",376855_04
Deviate NITRO 2 women's Running Shoes,women,7,"11,999",376855_06
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_10
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_11
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_17
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_20
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_22
Deviate NITRO 2 women's Running Shoes,women,7,"8,999",376855_04
Deviate NITRO 2 women's Running Shoes,women,7,"11,999",376855_06
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_10
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_11
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_17
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_20
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_22
ForeverRun NITRO women's Running Shoes,women,4,"8,399",377758_01
ForeverRun NITRO women's Running Shoes,women,4,"9,599",377758_02
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_08
ForeverRun NITRO women's Running Shoes,women,4,"12,799",377758_09
Camo women's Sneakers,women,3,"2,019",381168_04
Camo women's Sneakers,women,3,"2,159",381168_05
Camo women's Sneakers,women,3,"2,019",381168_06
Fuse 2.0 women's Training Shoes,women,6,"4,399",376169_02
Fuse 2.0 women's Training Shoes,women,6,"4,799",376169_05
Fuse 2.0 women's Training Shoes,women,6,"5,219",376169_06
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_09
Fuse 2.0 women's Training Shoes,women,6,"4,499",376169_10
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_12
PWR XX Nitro Luxe women's Training Shoes,women,3,"5,399",377892_02
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_09
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_10
Forever XT Metallic women's Training Shoes,women,1,"3,759",376977_01
PWR XX Nitro Luxe women's Training Shoes,women,3,"5,399",377892_02
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_09
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_10
Fast-Trac NITRO 2 women's Running Shoes,women,1,"10,999",307685_04
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_01
Liberate Nitro 2 women's Running Shoes,women,4,"6,599",377316_04
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_07
Liberate Nitro 2 women's Running Shoes,women,4,"8,799",377316_08
Magnify NITRO 2 women's Running Shoes,women,1,"11,999",378906_01
SOFTRIDE Flair women's Running Shoes,women,2,"3,599",377904_01
SOFTRIDE Flair women's Running Shoes,women,2,"3,599",377904_07
Explore NITRO Mid GORE-TEX women's Hiking Shoes,women,2,"11,249",377861_01
Explore NITRO Mid GORE-TEX women's Hiking Shoes,women,2,"11,999",377861_03
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_07
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_09
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_19
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_20
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_21
Twitch Runner Fresh women's Shoes,women,1,"3,299",379022_07
SOFTRIDE Stakd Premium women's Running Shoes,women,2,"4,799",378854_01
SOFTRIDE Stakd Premium women's Running Shoes,women,2,"4,799",378854_02
Pure XT women's Training Shoes,women,1,"3,249",195328_07
Remedie Slip Strap women's Training Shoes,women,2,"3,569",377151_02
Remedie Slip Strap women's Training Shoes,women,2,"3,299",377151_07
Remedie Metallic women's Training Shoes,women,1,"3,569",376965_03
Stewie 2 Team women's Basketball Shoes,women,1,"7,199",379082_05
Pure XT Moto women's Training Shoes,women,1,"3,899",195186_01
SOFTRIDE Sophia 2 Premium women's Running Shoes,women,2,"3,249",378710_02
SOFTRIDE Sophia 2 Premium women's Running Shoes,women,2,"3,249",378710_03
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_03
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_07
Magnify Nitro Surge women's Running Shoes,women,3,"8,399",376906_09
PWRFrame TR 2 Elektro Summer women's Shoes,women,2,"4,399",377944_01
PWRFrame TR 2 Elektro Summer women's Shoes,women,2,"4,399",377944_03
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_01
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_04
PWR XX Nitro women's Training Shoes,women,5,"5,399",376969_09
PWR XX Nitro women's Training Shoes,women,5,0,376969_12
PWR XX Nitro women's Training Shoes,women,5,"8,999",376969_14
SOFTRIDE Sophia Marble women's Running Shoes,women,1,"3,049",377375_01
SOFTRIDE Finesse Sport women's Shoes,women,1,"2,819",376038_14
Fast-FWD Nitro Elite women's Running Shoes,women,2,"16,999",376592_03
Fast-FWD Nitro Elite women's Running Shoes,women,2,"19,999",376592_05
Deviate Nitro Elite Fireglow women's Running Shoes,women,1,"12,599",377603_01
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,299",376194_01
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,299",376194_04
SOFTRIDE Sophia Better women's Running Shoes,women,3,"3,599",376194_05
PWR XX Nitro Luxe women's Training Shoes,women,3,"5,399",377892_02
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_09
PWR XX Nitro Luxe women's Training Shoes,women,3,"7,199",377892_10
SOFTRIDE Stakd Premium women's Running Shoes,women,2,"4,799",378854_01
SOFTRIDE Stakd Premium women's Running Shoes,women,2,"4,799",378854_02
Softride Sophia 2 Better women's Running Shoes,women,2,"3,599",378773_01
Softride Sophia 2 Better women's Running Shoes,women,2,"3,599",378773_02
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_02
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_09
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_11
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_07
Velocity NITRO 2 women's Running Shoes,women,5,"7,199",376262_09
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_19
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_20
Velocity NITRO 2 women's Running Shoes,women,5,"9,599",376262_21
Deviate NITRO 2 women's Running Shoes,women,7,"8,999",376855_04
Deviate NITRO 2 women's Running Shoes,women,7,"11,999",376855_06
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_10
Deviate NITRO 2 women's Running Shoes,women,7,"9,599",376855_11
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_17
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_20
Deviate NITRO 2 women's Running Shoes,women,7,"12,799",376855_22
SOFTRIDE Sophia 2 women's Running Shoes,women,2,"3,249",377903_02
SOFTRIDE Sophia 2 women's Running Shoes,women,2,"3,249",377903_04
Twitch Runner women's Running Shoes,women,1,"3,599",377558_22
Fuse 2.0 women's Training Shoes,women,6,"4,399",376169_02
Fuse 2.0 women's Training Shoes,women,6,"4,799",376169_05
Fuse 2.0 women's Training Shoes,women,6,"5,219",376169_06
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_09
Fuse 2.0 women's Training Shoes,women,6,"4,499",376169_10
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_12
Fuse 2.0 women's Training Shoes,women,6,"4,399",376169_02
Fuse 2.0 women's Training Shoes,women,6,"4,799",376169_05
Fuse 2.0 women's Training Shoes,women,6,"5,219",376169_06
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_09
Fuse 2.0 women's Training Shoes,women,6,"4,499",376169_10
Fuse 2.0 women's Training Shoes,women,6,"4,949",376169_12
ULTRA Ultimate FG/AG Football Boots women,women,1,"10,799",106898_01
Deviate Nitro Elite Carbon women's Running Shoes,women,1,"10,799",377091_01
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_02
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_09
PWRFrame 2 women's Training Shoes,women,3,"4,499",377891_11
