shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=09&referrer-category=womens-shoes,Women,,,392497_03,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=09&referrer-category=womens-shoes,Women,,,392497_08,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=09&referrer-category=womens-shoes,Women,,,392497_09,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=11&referrer-category=womens-shoes,Women,,,387468_06,Sneakers,,,,2,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=11&referrer-category=womens-shoes,Women,,,387468_08,Sneakers,,,,4,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=11&referrer-category=womens-shoes,Women,,,387468_11,Sneakers,,,,6,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=11&referrer-category=womens-shoes,Women,,,387468_13,Sneakers,,,,6,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Crashed Women's Sneakers,"₹7,999",,https://in.puma.com/in/en/pd/mayze-crashed-womens-sneakers/392495?swatch=08&referrer-category=womens-shoes,Women,,,392495_02,Sneakers,,,,3,2,Puma,PUMA White-PUMA Black,PUMA White-Grape Mist,,,
Mayze Crashed Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-crashed-womens-sneakers/392495?swatch=08&referrer-category=womens-shoes,Women,,,392495_08,Sneakers,,,,6,2,Puma,PUMA White-PUMA Black,PUMA White-Grape Mist,,,
PUMA Sienna SOFTRIDE Women's Ballerina Shoes,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-sienna-softride-womens-ballerina-shoes/394636?swatch=01&referrer-category=womens-shoes,Women,,,394636_01,Ballerina Shoes,,,,4,1,Puma,,,,,
Mayze Crashed PRM Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-crashed-prm-womens-sneakers/393070?swatch=03&referrer-category=womens-shoes,Women,,,393070_03,Sneakers,,,,6,2,Puma,Warm White,PUMA White,,,
Mayze Crashed PRM Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-crashed-prm-womens-sneakers/393070?swatch=03&referrer-category=womens-shoes,Women,,,393070_04,Sneakers,,,,5,2,Puma,Warm White,PUMA White,,,
PUMA X-Ray Fluido Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/puma-x-ray-fluido-womens-sneakers/394642?swatch=01&referrer-category=womens-shoes,Women,,,394642_01,Sneakers,,,,2,1,Puma,,,,,
PUMA Celi Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/puma-celi-womens-sneakers/394653?swatch=02&referrer-category=womens-shoes,Women,,,394653_01,Sneakers,,,,5,2,Puma,Frosty Pink-Cool Mid Gray-PUMA White,PUMA Black-PUMA White-Spring Fern,,,
PUMA Celi Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/puma-celi-womens-sneakers/394653?swatch=02&referrer-category=womens-shoes,Women,,,394653_02,Sneakers,,,,6,2,Puma,Frosty Pink-Cool Mid Gray-PUMA White,PUMA Black-PUMA White-Spring Fern,,,
PUMA Celi Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/puma-celi-womens-sneakers/394653?swatch=01&referrer-category=womens-shoes,Women,,,394653_01,Sneakers,,,,5,2,Puma,Frosty Pink-Cool Mid Gray-PUMA White,PUMA Black-PUMA White-Spring Fern,,,
PUMA Celi Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/puma-celi-womens-sneakers/394653?swatch=01&referrer-category=womens-shoes,Women,,,394653_02,Sneakers,,,,6,2,Puma,Frosty Pink-Cool Mid Gray-PUMA White,PUMA Black-PUMA White-Spring Fern,,,
Whizzlite Women's Sneakers,"₹2,159","₹4,499",https://in.puma.com/in/en/pd/whizzlite-womens-sneakers/394652?swatch=02&referrer-category=womens-shoes,Women,,,394652_01,Sneakers,,,,1,2,Puma,PUMA Black-Matte Silver,Warm White-Matte Silver,,,
Whizzlite Women's Sneakers,"₹2,159","₹4,499",https://in.puma.com/in/en/pd/whizzlite-womens-sneakers/394652?swatch=02&referrer-category=womens-shoes,Women,,,394652_02,Sneakers,,,,3,2,Puma,PUMA Black-Matte Silver,Warm White-Matte Silver,,,
Whizzlite Women's Sneakers,"₹2,159","₹4,499",https://in.puma.com/in/en/pd/whizzlite-womens-sneakers/394652?swatch=01&referrer-category=womens-shoes,Women,,,394652_01,Sneakers,,,,1,2,Puma,PUMA Black-Matte Silver,Warm White-Matte Silver,,,
Whizzlite Women's Sneakers,"₹2,159","₹4,499",https://in.puma.com/in/en/pd/whizzlite-womens-sneakers/394652?swatch=01&referrer-category=womens-shoes,Women,,,394652_02,Sneakers,,,,3,2,Puma,PUMA Black-Matte Silver,Warm White-Matte Silver,,,
RS-X Soft Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=02&referrer-category=womens-shoes,Women,,,393772_01,Sneakers,,,,1,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
RS-X Soft Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=02&referrer-category=womens-shoes,Women,,,393772_02,Sneakers,,,,2,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
RS-X Soft Women's Sneakers,"₹5,199","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=02&referrer-category=womens-shoes,Women,,,393772_05,Sneakers,,,,1,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
RS-X Soft Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=05&referrer-category=womens-shoes,Women,,,393772_01,Sneakers,,,,1,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
RS-X Soft Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=05&referrer-category=womens-shoes,Women,,,393772_02,Sneakers,,,,2,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
RS-X Soft Women's Sneakers,"₹5,199","₹9,999",https://in.puma.com/in/en/pd/rs-x-soft-womens-sneakers/393772?swatch=05&referrer-category=womens-shoes,Women,,,393772_05,Sneakers,,,,1,3,Puma,PUMA White-Alpine Snow,Frosty Pink-Warm White,Frosty Pink-Ravish-Pearl Pink,,
Karmen Rebelle Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/karmen-rebelle-womens-sneakers/387212?swatch=02&referrer-category=womens-shoes,Women,,,387212_01,Sneakers,,,,4,2,Puma,Puma White-Puma White,Puma White-Puma Black,,,
Karmen Rebelle Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/karmen-rebelle-womens-sneakers/387212?swatch=02&referrer-category=womens-shoes,Women,,,387212_02,Sneakers,,,,1,2,Puma,Puma White-Puma White,Puma White-Puma Black,,,
Carina 2.0 Women's Sneakers,"₹3,119","₹5,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/392518?swatch=01&referrer-category=womens-shoes,Women,,,392518_01,Sneakers,,,,1,2,Puma,PUMA White-PUMA Gold,PUMA Black-PUMA Gold-PUMA White,,,
Carina 2.0 Women's Sneakers,"₹3,119","₹5,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/392518?swatch=01&referrer-category=womens-shoes,Women,,,392518_02,Sneakers,,,,4,2,Puma,PUMA White-PUMA Gold,PUMA Black-PUMA Gold-PUMA White,,,
Mayze Forward History Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mayze-forward-history-womens-sneakers/393625?swatch=01&referrer-category=womens-shoes,Women,,,393625_01,Sneakers,,,,5,1,Puma,,,,,
Cali Court Match Women's Sneakers,"₹4,229","₹8,999",https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=01&referrer-category=womens-shoes,Women,,,393094_01,Sneakers,,,,5,2,Puma,PUMA White-Archive Green,PUMA White-Granola,,,
Cali Court Match Women's Sneakers,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=01&referrer-category=womens-shoes,Women,,,393094_02,Sneakers,,,,4,2,Puma,PUMA White-Archive Green,PUMA White-Granola,,,
Karmen Rebelle Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/karmen-rebelle-womens-sneakers/387212?swatch=01&referrer-category=womens-shoes,Women,,,387212_01,Sneakers,,,,4,2,Puma,Puma White-Puma White,Puma White-Puma Black,,,
Karmen Rebelle Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/karmen-rebelle-womens-sneakers/387212?swatch=01&referrer-category=womens-shoes,Women,,,387212_02,Sneakers,,,,1,2,Puma,Puma White-Puma White,Puma White-Puma Black,,,
Future Rider Pastel Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/future-rider-pastel-womens-sneakers/383683?swatch=05&referrer-category=womens-shoes,Women,,,383683_05,Sneakers,,,,4,2,Puma,Alpine Snow-Galaxy Pink,PUMA White-Sedate Gray,,,
Future Rider Pastel Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/future-rider-pastel-womens-sneakers/383683?swatch=05&referrer-category=womens-shoes,Women,,,383683_06,Sneakers,,,,2,2,Puma,Alpine Snow-Galaxy Pink,PUMA White-Sedate Gray,,,
Future Rider Pastel Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/future-rider-pastel-womens-sneakers/383683?swatch=06&referrer-category=womens-shoes,Women,,,383683_05,Sneakers,,,,4,2,Puma,Alpine Snow-Galaxy Pink,PUMA White-Sedate Gray,,,
Future Rider Pastel Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/future-rider-pastel-womens-sneakers/383683?swatch=06&referrer-category=womens-shoes,Women,,,383683_06,Sneakers,,,,2,2,Puma,Alpine Snow-Galaxy Pink,PUMA White-Sedate Gray,,,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=06&referrer-category=womens-shoes,Women,,,387468_06,Sneakers,,,,2,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=06&referrer-category=womens-shoes,Women,,,387468_08,Sneakers,,,,4,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=06&referrer-category=womens-shoes,Women,,,387468_11,Sneakers,,,,6,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Mayze Mix Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/mayze-mix-womens-sneakers/387468?swatch=06&referrer-category=womens-shoes,Women,,,387468_13,Sneakers,,,,6,4,Puma,PUMA White-Icy Blue,PUMA White-Alpine Snow,PUMA White-Ultraviolet,PUMA White-Rosebay,
Tori Women's Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/tori-womens-shoes/383026?swatch=17&referrer-category=womens-shoes,Women,,,383026_17,Shoes,,,,1,1,Puma,,,,,
PUMA SMASH V1 Women's Sneakers,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/puma-smash-v1-womens-sneakers/395642?swatch=01&referrer-category=womens-shoes,Women,,,395642_01,Sneakers,,,,4,2,Puma,PUMA White-Metallic Gold,Rose Dust,,,
PUMA SMASH V1 Women's Sneakers,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/puma-smash-v1-womens-sneakers/395642?swatch=01&referrer-category=womens-shoes,Women,,,395642_02,Sneakers,,,,5,2,Puma,PUMA White-Metallic Gold,Rose Dust,,,
PUMA SMASH V1 Women's Sneakers,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/puma-smash-v1-womens-sneakers/395642?swatch=02&referrer-category=womens-shoes,Women,,,395642_01,Sneakers,,,,4,2,Puma,PUMA White-Metallic Gold,Rose Dust,,,
PUMA SMASH V1 Women's Sneakers,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/puma-smash-v1-womens-sneakers/395642?swatch=02&referrer-category=womens-shoes,Women,,,395642_02,Sneakers,,,,5,2,Puma,PUMA White-Metallic Gold,Rose Dust,,,
PUMA Cali Court Patent Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/puma-cali-court-patent-womens-sneakers/394755?swatch=01&referrer-category=womens-shoes,Women,,,394755_01,Sneakers,,,,6,2,Puma,PUMA Black-PUMA White,PUMA White,,,
PUMA Cali Court Patent Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/puma-cali-court-patent-womens-sneakers/394755?swatch=01&referrer-category=womens-shoes,Women,,,394755_02,Sneakers,,,,6,2,Puma,PUMA Black-PUMA White,PUMA White,,,
PUMA Cali Court Patent Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/puma-cali-court-patent-womens-sneakers/394755?swatch=02&referrer-category=womens-shoes,Women,,,394755_01,Sneakers,,,,6,2,Puma,PUMA Black-PUMA White,PUMA White,,,
PUMA Cali Court Patent Women's Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/puma-cali-court-patent-womens-sneakers/394755?swatch=02&referrer-category=womens-shoes,Women,,,394755_02,Sneakers,,,,6,2,Puma,PUMA Black-PUMA White,PUMA White,,,
RS-Pulsoid Metallic Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-metallic-womens-sneakers/393207?swatch=01&referrer-category=womens-shoes,Women,,,393207_01,Sneakers,,,,6,2,Puma,PUMA White,PUMA Black,,,
RS-Pulsoid Metallic Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-metallic-womens-sneakers/393207?swatch=01&referrer-category=womens-shoes,Women,,,393207_02,Sneakers,,,,6,2,Puma,PUMA White,PUMA Black,,,
Slipstream PRM Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-prm-womens-sneakers/392061?swatch=03&referrer-category=womens-shoes,Women,,,392061_03,Sneakers,,,,6,2,Puma,Future Pink-Warm White,Warm White-PUMA White,,,
Slipstream PRM Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-prm-womens-sneakers/392061?swatch=03&referrer-category=womens-shoes,Women,,,392061_05,Sneakers,,,,5,2,Puma,Future Pink-Warm White,Warm White-PUMA White,,,
RS-Pulsoid Metallic Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-metallic-womens-sneakers/393207?swatch=02&referrer-category=womens-shoes,Women,,,393207_01,Sneakers,,,,6,2,Puma,PUMA White,PUMA Black,,,
RS-Pulsoid Metallic Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-metallic-womens-sneakers/393207?swatch=02&referrer-category=womens-shoes,Women,,,393207_02,Sneakers,,,,6,2,Puma,PUMA White,PUMA Black,,,
Slipstream PRM Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-prm-womens-sneakers/392061?swatch=05&referrer-category=womens-shoes,Women,,,392061_03,Sneakers,,,,6,2,Puma,Future Pink-Warm White,Warm White-PUMA White,,,
Slipstream PRM Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-prm-womens-sneakers/392061?swatch=05&referrer-category=womens-shoes,Women,,,392061_05,Sneakers,,,,5,2,Puma,Future Pink-Warm White,Warm White-PUMA White,,,
Kaia 2.0 Women's Sneakers,"₹2,999","₹5,999",https://in.puma.com/in/en/pd/kaia-2-0-womens-sneakers/392320?swatch=05&referrer-category=womens-shoes,Women,,,392320_04,Sneakers,,,,3,2,Puma,PUMA White-Frosty Pink-Poppy Pink,PUMA White-Icy Blue-Electric Blush,,,
Kaia 2.0 Women's Sneakers,"₹2,999","₹5,999",https://in.puma.com/in/en/pd/kaia-2-0-womens-sneakers/392320?swatch=05&referrer-category=womens-shoes,Women,,,392320_05,Sneakers,,,,2,2,Puma,PUMA White-Frosty Pink-Poppy Pink,PUMA White-Icy Blue-Electric Blush,,,
Kaia 2.0 Women's Sneakers,"₹2,999","₹5,999",https://in.puma.com/in/en/pd/kaia-2-0-womens-sneakers/392320?swatch=04&referrer-category=womens-shoes,Women,,,392320_04,Sneakers,,,,3,2,Puma,PUMA White-Frosty Pink-Poppy Pink,PUMA White-Icy Blue-Electric Blush,,,
Kaia 2.0 Women's Sneakers,"₹2,999","₹5,999",https://in.puma.com/in/en/pd/kaia-2-0-womens-sneakers/392320?swatch=04&referrer-category=womens-shoes,Women,,,392320_05,Sneakers,,,,2,2,Puma,PUMA White-Frosty Pink-Poppy Pink,PUMA White-Icy Blue-Electric Blush,,,
Carina Slim Perf Women's Sneakers,"₹2,339","₹4,499",https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=01&referrer-category=womens-shoes,Women,,,395829_01,Sneakers,,,,2,2,Puma,PUMA White-PUMA Gold,PUMA White,,,
Carina Slim Perf Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=01&referrer-category=womens-shoes,Women,,,395829_02,Sneakers,,,,1,2,Puma,PUMA White-PUMA Gold,PUMA White,,,
Rider FVW Clean Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rider-fvw-clean-womens-sneakers/390646?swatch=03&referrer-category=womens-shoes,Women,,,390646_03,Sneakers,,,,2,2,Puma,PUMA White-Alpine Snow,Vapor Gray-Glacial Gray,,,
Rider FVW Clean Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rider-fvw-clean-womens-sneakers/390646?swatch=03&referrer-category=womens-shoes,Women,,,390646_04,Sneakers,,,,1,2,Puma,PUMA White-Alpine Snow,Vapor Gray-Glacial Gray,,,
Carina Slim Perf Women's Sneakers,"₹2,339","₹4,499",https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=02&referrer-category=womens-shoes,Women,,,395829_01,Sneakers,,,,2,2,Puma,PUMA White-PUMA Gold,PUMA White,,,
Carina Slim Perf Women's Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=02&referrer-category=womens-shoes,Women,,,395829_02,Sneakers,,,,1,2,Puma,PUMA White-PUMA Gold,PUMA White,,,
Carina Street Women's Sneakers,"₹3,639","₹6,999",https://in.puma.com/in/en/pd/carina-street-womens-sneakers/389390?swatch=02&referrer-category=womens-shoes,Women,,,389390_02,Sneakers,,,,1,1,Puma,,,,,
Karmen Pop-Up Metallics Women's Sneakers,"₹3,709","₹6,999",https://in.puma.com/in/en/pd/karmen-pop-up-metallics-womens-sneakers/394669?swatch=02&referrer-category=womens-shoes,Women,,,394669_01,Sneakers,,,,1,2,Puma,PUMA Black-PUMA Black,PUMA White-PUMA White,,,
Karmen Pop-Up Metallics Women's Sneakers,"₹3,709","₹6,999",https://in.puma.com/in/en/pd/karmen-pop-up-metallics-womens-sneakers/394669?swatch=02&referrer-category=womens-shoes,Women,,,394669_02,Sneakers,,,,1,2,Puma,PUMA Black-PUMA Black,PUMA White-PUMA White,,,
Carina Street VTG Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/carina-street-vtg-womens-sneakers/392338?swatch=03&referrer-category=womens-shoes,Women,,,392338_02,Sneakers,,,,1,2,Puma,PUMA White-Vivid Violet-Vapor Gray,Warm White-Frosty Pink,,,
Carina Street VTG Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/carina-street-vtg-womens-sneakers/392338?swatch=03&referrer-category=womens-shoes,Women,,,392338_03,Sneakers,,,,1,2,Puma,PUMA White-Vivid Violet-Vapor Gray,Warm White-Frosty Pink,,,
Carina Street VTG Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/carina-street-vtg-womens-sneakers/392338?swatch=02&referrer-category=womens-shoes,Women,,,392338_02,Sneakers,,,,1,2,Puma,PUMA White-Vivid Violet-Vapor Gray,Warm White-Frosty Pink,,,
Carina Street VTG Women's Sneakers,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/carina-street-vtg-womens-sneakers/392338?swatch=02&referrer-category=womens-shoes,Women,,,392338_03,Sneakers,,,,1,2,Puma,PUMA White-Vivid Violet-Vapor Gray,Warm White-Frosty Pink,,,
Rider FVW Clean Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rider-fvw-clean-womens-sneakers/390646?swatch=04&referrer-category=womens-shoes,Women,,,390646_03,Sneakers,,,,2,2,Puma,PUMA White-Alpine Snow,Vapor Gray-Glacial Gray,,,
Rider FVW Clean Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rider-fvw-clean-womens-sneakers/390646?swatch=04&referrer-category=womens-shoes,Women,,,390646_04,Sneakers,,,,1,2,Puma,PUMA White-Alpine Snow,Vapor Gray-Glacial Gray,,,
Karmen Pop-Up Metallics Women's Sneakers,"₹3,709","₹6,999",https://in.puma.com/in/en/pd/karmen-pop-up-metallics-womens-sneakers/394669?swatch=01&referrer-category=womens-shoes,Women,,,394669_01,Sneakers,,,,1,2,Puma,PUMA Black-PUMA Black,PUMA White-PUMA White,,,
Karmen Pop-Up Metallics Women's Sneakers,"₹3,709","₹6,999",https://in.puma.com/in/en/pd/karmen-pop-up-metallics-womens-sneakers/394669?swatch=01&referrer-category=womens-shoes,Women,,,394669_02,Sneakers,,,,1,2,Puma,PUMA Black-PUMA Black,PUMA White-PUMA White,,,
Mayze Stack XPL BM Desert Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mayze-stack-xpl-bm-desert-womens-sneakers/393061?swatch=01&referrer-category=womens-shoes,Women,,,393061_01,Sneakers,,,,6,1,Puma,,,,,
Blktop Rider Femme Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-femme-womens-sneakers/393119?swatch=03&referrer-category=womens-shoes,Women,,,393119_01,Sneakers,,,,6,2,Puma,PUMA Black-Alpine Snow,Future Pink-Alpine Snow,,,
Blktop Rider Femme Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-femme-womens-sneakers/393119?swatch=03&referrer-category=womens-shoes,Women,,,393119_03,Sneakers,,,,6,2,Puma,PUMA Black-Alpine Snow,Future Pink-Alpine Snow,,,
Mayze Crashed PRM Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-crashed-prm-womens-sneakers/393070?swatch=04&referrer-category=womens-shoes,Women,,,393070_03,Sneakers,,,,6,2,Puma,Warm White,PUMA White,,,
Mayze Crashed PRM Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-crashed-prm-womens-sneakers/393070?swatch=04&referrer-category=womens-shoes,Women,,,393070_04,Sneakers,,,,5,2,Puma,Warm White,PUMA White,,,
RS 3.0 Pop Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-pop-womens-sneakers/393934?swatch=01&referrer-category=womens-shoes,Women,,,393934_01,Sneakers,,,,6,2,Puma,PUMA White-Yellow Burst,PUMA White-Green Fog,,,
RS 3.0 Pop Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-pop-womens-sneakers/393934?swatch=01&referrer-category=womens-shoes,Women,,,393934_02,Sneakers,,,,3,2,Puma,PUMA White-Yellow Burst,PUMA White-Green Fog,,,
Cali Dream Pastel Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/cali-dream-pastel-womens-sneakers/392733?swatch=10&referrer-category=womens-shoes,Women,,,392733_10,Sneakers,,,,2,2,Puma,PUMA White-Sedate Gray,PUMA White-Alpine Snow,,,
Cali Dream Pastel Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/cali-dream-pastel-womens-sneakers/392733?swatch=10&referrer-category=womens-shoes,Women,,,392733_11,Sneakers,,,,4,2,Puma,PUMA White-Sedate Gray,PUMA White-Alpine Snow,,,
Pacer Future Allure Women's Sneakers,"₹3,499","₹6,999",https://in.puma.com/in/en/pd/pacer-future-allure-womens-sneakers/384636?swatch=19&referrer-category=womens-shoes,Women,,,384636_19,Sneakers,,,,1,1,Puma,,,,,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=03&referrer-category=womens-shoes,Women,,,392497_01,Sneakers,,,,4,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=03&referrer-category=womens-shoes,Women,,,392497_03,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=03&referrer-category=womens-shoes,Women,,,392497_08,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
